sale_id,customer_id,store_id,sale_date,total
6667,181,3,2020-02-13 08:52:47.315700,979.72
6668,412,9,2020-09-11 11:04:34.756851,129.87
6669,746,15,2021-05-18 11:39:05.314604,286.63
6670,204,14,2020-11-17 02:06:38.461236,689.95
6671,506,9,2020-07-25 04:33:01.538868,164.88
6672,624,8,2024-12-07 09:59:49.331831,1199.37
6673,133,17,2022-12-05 13:42:02.934623,159.98
6674,382,13,2021-11-27 19:28:33.426757,499.78
6675,535,14,2022-10-02 05:43:38.102781,499.5
6676,159,2,2020-10-20 09:21:09.534770,1189.73
6677,300,6,2021-06-25 10:15:42.612388,199.97
6678,334,7,2023-11-26 15:49:19.189887,1179.96
6679,645,16,2020-02-15 10:50:06.960654,629.59
6680,596,1,2025-10-06 21:03:22.794770,199.97
6681,289,3,2023-12-29 08:38:07.572604,259.98
6682,241,19,2025-03-07 01:58:08.940530,249.96
6683,373,17,2020-09-10 22:40:12.535666,719.74
6684,396,1,2020-11-03 04:31:08.642433,199.99
6685,586,12,2020-03-16 17:04:28.737573,129.9
6686,127,1,2020-09-18 04:08:13.882514,819.66
6687,466,11,2020-05-24 22:35:11.948931,449.87
6688,729,8,2024-02-28 21:17:23.488529,79.99
6689,739,2,2025-09-28 13:30:13.838117,299.78
6690,205,5,2022-04-18 10:20:17.272834,664.66
6691,163,16,2020-07-16 03:33:34.994986,114.79
6692,435,10,2020-03-27 16:41:54.289659,994.9
6693,327,19,2022-08-17 08:11:28.054936,649.86
6694,634,13,2024-10-27 19:04:17.277544,404.69
6695,349,19,2023-01-11 12:34:04.744668,1219.66
6696,573,2,2024-12-28 05:56:24.089985,299.8
6697,91,15,2024-12-17 23:12:42.761802,59.99
6698,35,5,2025-10-16 11:11:32.917007,599.95
6699,700,11,2024-02-20 07:08:15.426981,899.97
6700,510,7,2024-05-18 06:44:26.574869,729.92
6701,619,10,2024-01-22 21:02:58.724995,1589.94
6702,279,10,2022-09-08 00:14:59.427178,709.77
6703,67,5,2021-04-07 15:32:15.462933,1069.19
6704,118,4,2021-08-05 12:49:49.235827,419.78
6705,25,12,2023-11-07 23:46:43.968441,1154.85
6706,421,8,2023-10-01 01:16:43.987493,569.64
6707,279,10,2023-06-21 18:56:22.051978,419.4
6708,134,19,2020-04-26 13:12:40.330039,449.97
6709,449,20,2021-10-22 17:54:35.853450,814.54
6710,137,17,2022-03-20 05:50:57.672749,169.96
6711,452,15,2022-04-26 20:38:56.265708,59.98
6712,508,16,2023-06-24 15:03:50.349180,689.93
6713,526,2,2022-10-14 03:57:04.668356,359.7
6714,134,1,2021-03-16 01:59:53.451431,509.56
6715,337,12,2023-05-09 06:43:38.503823,299.98
6716,1,19,2020-08-26 08:57:30.569550,1049.97
6717,474,10,2021-03-07 18:47:20.550779,1189.91
6718,657,2,2023-04-15 04:34:37.440190,269.97
6719,403,3,2024-06-10 11:52:07.288072,709.96
6720,121,19,2020-06-11 08:22:44.152553,149.97
6721,589,2,2020-04-28 07:01:02.700229,1139.62
6722,167,16,2021-06-18 14:13:22.778321,371.96
6723,651,4,2020-02-27 12:30:31.887165,164.7
6724,155,11,2023-07-29 02:47:58.341501,1189.9
6725,50,15,2024-11-13 17:34:08.872706,1709.73
6726,643,9,2025-01-25 12:26:58.017480,469.95
6727,650,17,2023-02-24 12:47:31.623246,979.95
6728,639,2,2024-01-17 22:46:56.182558,769.96
6729,265,3,2022-12-25 00:14:45.032968,119.9
6730,475,7,2021-07-24 16:02:23.708713,399.77
6731,510,6,2022-12-27 15:18:38.079465,19.99
6732,339,14,2023-07-27 08:58:48.073067,1059.96
6733,198,10,2024-05-24 14:40:18.959980,689.4
6734,117,2,2020-04-22 07:52:37.142267,719.77
6735,313,19,2022-06-09 13:10:12.119267,454.85
6736,352,11,2025-01-10 19:15:55.007185,869.48
6737,269,9,2023-08-06 10:44:44.406379,339.95
6738,477,17,2020-10-27 15:19:03.117785,625.93
6739,557,4,2020-03-18 21:13:37.624260,909.96
6740,224,14,2024-06-02 17:59:53.613091,165.79
6741,57,4,2020-07-03 10:00:02.226564,909.94
6742,284,1,2022-05-04 09:37:56.221383,19.99
6743,25,20,2025-05-02 04:09:17.791430,154.69
6744,732,11,2020-06-03 16:18:21.994055,809.72
6745,566,15,2020-01-13 08:46:46.329660,549.84
6746,357,5,2022-04-26 06:51:32.601637,714.63
6747,735,14,2021-01-16 18:29:23.126292,749.93
6748,251,2,2023-05-04 18:10:34.496543,149.99
6749,554,10,2025-02-28 23:02:29.380583,199.8
6750,84,17,2023-02-27 12:22:10.733507,189.6
6751,283,11,2021-07-01 07:10:04.466969,119.96
6752,32,19,2020-04-11 20:01:24.742228,309.96
6753,467,9,2021-01-09 00:43:39.845698,299.99
6754,24,12,2024-02-12 01:00:22.555042,499.98
6755,723,4,2025-03-25 23:32:25.377364,357.92
6756,177,1,2021-02-24 02:42:39.013347,469.69
6757,462,2,2025-09-08 11:40:53.430122,709.73
6758,335,10,2021-05-08 12:03:43.480171,279.87
6759,324,10,2025-12-08 22:45:28.173496,179.68
6760,580,19,2022-08-23 19:35:50.561765,649.75
6761,686,5,2025-10-07 15:30:56.154710,49.98
6762,301,5,2023-02-19 15:36:16.344201,639.57
6763,749,1,2020-07-05 14:52:31.426739,99.9
6764,177,16,2024-02-09 10:41:35.319011,1469.84
6765,384,2,2021-09-09 12:53:46.169636,534.68
6766,695,5,2025-01-15 15:29:49.156957,449.97
6767,89,8,2023-11-09 12:16:20.682880,819.96
6768,250,14,2023-09-09 02:13:00.342198,224.95
6769,553,7,2024-03-26 16:07:35.471303,399.98
6770,387,10,2021-04-30 04:51:52.069653,24.99
6771,708,9,2023-10-23 03:39:22.212573,19.99
6772,289,20,2025-11-24 03:55:43.932465,179.97
6773,70,16,2020-02-16 14:56:07.389086,89.97
6774,104,6,2024-12-09 17:01:22.997345,74.7
6775,699,8,2022-09-03 03:30:15.998691,179.98
6776,137,18,2024-08-04 05:35:08.786447,1199.74
6777,158,11,2025-02-12 22:43:35.812623,314.75
6778,18,1,2020-01-08 13:01:02.612042,509.94
6779,624,1,2022-04-07 14:32:53.399582,419.79
6780,121,5,2020-03-13 22:11:40.595646,1509.75
6781,343,16,2024-06-12 15:16:36.046545,399.77
6782,680,20,2022-12-15 23:42:31.685634,1189.9
6783,311,9,2021-05-06 09:22:59.950418,69.98
6784,79,3,2023-01-07 08:49:13.127409,779.64
6785,240,10,2022-04-17 17:12:56.411131,259.8
6786,97,15,2023-03-21 17:54:28.091619,74.97
6787,642,12,2025-04-21 21:58:37.472989,299.68
6788,247,17,2020-11-01 11:36:21.431527,349.99
6789,189,18,2025-11-06 02:04:46.013522,339.77
6790,581,18,2022-05-19 17:08:40.920637,249.99
6791,472,7,2021-08-28 02:50:59.823729,79.99
6792,491,3,2020-04-08 08:01:06.258465,689.82
6793,669,11,2025-02-19 14:04:46.958124,119.9
6794,708,6,2022-01-13 11:57:09.079071,54.9
6795,553,8,2021-03-28 02:48:14.855170,239.97
6796,579,17,2021-11-23 12:23:32.611977,259.98
6797,183,14,2024-05-27 00:05:05.001242,269.97
6798,506,13,2023-06-23 18:52:35.753524,621.95
6799,187,12,2022-12-04 19:54:18.637966,259.98
6800,701,15,2021-07-13 14:29:49.136204,269.79
6801,736,6,2020-09-07 07:40:15.632766,219.94
6802,85,13,2024-05-13 19:40:00.033325,319.95
6803,432,13,2021-02-19 12:33:31.853238,299.98
6804,116,2,2023-06-04 18:10:57.108680,305.68
6805,156,4,2025-11-30 23:06:52.681735,434.4
6806,117,7,2025-05-09 23:55:51.755111,294.97
6807,154,16,2025-05-27 21:33:51.719763,399.95
6808,441,4,2023-07-06 10:02:36.975086,349.87
6809,744,20,2021-06-25 05:32:38.115404,1269.92
6810,6,2,2025-07-29 17:29:19.274440,749.97
6811,297,20,2020-09-07 15:31:07.378478,54.9
6812,307,13,2021-06-26 07:54:38.183137,869.65
6813,326,12,2024-02-25 07:25:10.398668,689.68
6814,497,12,2024-03-30 22:33:09.089875,459.77
6815,478,12,2024-11-26 09:24:30.616509,739.94
6816,330,13,2024-08-27 17:43:42.250668,444.92
6817,142,7,2025-04-05 11:01:20.532115,309.95
6818,505,16,2024-10-03 23:48:08.740340,199.98
6819,661,20,2023-08-02 13:48:58.330527,1049.97
6820,365,17,2021-05-08 05:46:59.077145,374.87
6821,667,14,2024-01-08 10:05:07.226215,439.79
6822,468,18,2025-09-07 02:40:25.368173,749.97
6823,271,7,2024-08-08 22:09:08.389133,549.79
6824,442,17,2020-12-27 12:32:48.650980,524.75
6825,719,1,2024-06-10 11:19:48.848167,179.98
6826,319,6,2020-03-31 18:39:04.762454,319.95
6827,708,17,2020-06-28 02:43:18.484607,1719.64
6828,456,16,2024-05-25 11:10:05.193346,19.99
6829,428,4,2021-05-09 19:30:09.242716,69.98
6830,283,10,2023-11-04 00:39:35.697082,619.65
6831,654,9,2025-11-16 10:12:04.464125,389.67
6832,300,20,2023-02-16 17:36:09.517721,689.94
6833,689,19,2024-12-17 08:03:02.359361,734.47
6834,299,1,2022-10-29 23:41:13.221713,659.76
6835,94,17,2024-07-20 08:44:48.682038,139.8
6836,530,18,2021-04-18 21:42:11.924587,684.92
6837,681,14,2025-07-29 03:05:33.387417,39.99
6838,134,7,2025-08-16 05:11:49.674062,799.86
6839,527,1,2020-01-05 22:45:59.421405,559.76
6840,423,10,2021-07-17 00:52:43.324411,1149.38
6841,121,19,2025-08-13 12:43:44.678394,19.99
6842,482,20,2021-11-24 21:04:24.929473,869.63
6843,464,19,2021-02-02 11:12:30.151926,299.7
6844,65,16,2021-08-14 19:19:54.736274,1439.66
6845,419,11,2024-11-03 22:10:51.488243,59.99
6846,449,13,2020-06-27 10:46:56.262645,789.86
6847,34,14,2025-09-16 20:38:17.468015,1429.91
6848,270,7,2023-07-11 01:41:20.729546,1049.07
6849,546,5,2022-01-25 11:35:34.498084,649.5
6850,504,13,2020-12-31 04:50:51.127087,589.78
6851,580,10,2024-01-19 17:55:40.587622,879.67
6852,401,5,2023-01-27 10:51:12.269896,299.7
6853,538,19,2020-03-04 02:26:28.430345,449.59
6854,129,15,2024-04-21 18:58:03.733682,169.98
6855,708,6,2023-05-20 13:05:39.289458,359.97
6856,109,4,2025-06-27 19:17:03.486937,779.95
6857,523,5,2025-05-25 22:23:07.194248,349.78
6858,65,1,2021-10-16 11:25:40.218089,844.64
6859,168,20,2022-12-24 16:26:09.791353,409.97
6860,738,13,2022-09-14 12:32:00.857609,299.97
6861,191,19,2023-11-04 20:51:07.501569,589.66
6862,342,7,2024-01-23 21:26:14.745766,869.65
6863,249,16,2025-02-17 14:00:34.841697,519.65
6864,559,6,2025-05-10 17:06:53.627041,1959.65
6865,245,4,2020-12-26 21:09:03.790382,779.95
6866,502,18,2020-01-02 04:16:03.155021,205.77
6867,141,20,2022-02-03 18:03:11.973916,919.2
6868,733,20,2023-10-15 05:35:46.959529,149.7
6869,75,2,2021-01-07 21:00:40.058556,955.64
6870,411,20,2023-02-21 16:21:55.632256,2279.61
6871,123,6,2024-11-28 17:06:19.588734,2149.9
6872,59,5,2024-08-30 03:27:32.190574,349.99
6873,251,2,2021-07-14 18:21:20.995091,139.98
6874,284,20,2022-07-23 14:48:12.842525,299.88
6875,708,7,2022-06-09 00:22:58.628634,609.93
6876,17,6,2020-02-09 00:29:33.440425,374.87
6877,632,7,2022-11-25 10:22:11.156283,879.95
6878,157,3,2020-07-06 17:53:37.491610,1049.97
6879,434,19,2021-01-28 22:14:49.382221,459.95
6880,238,8,2022-11-13 22:38:02.494526,119.98
6881,567,9,2024-09-13 12:46:11.545586,199.8
6882,637,2,2025-08-19 06:29:58.661459,324.96
6883,582,8,2025-08-06 03:52:36.849556,551.85
6884,734,15,2023-05-28 14:57:25.809631,229.97
6885,476,17,2024-05-03 20:45:36.205091,499.98
6886,514,16,2023-05-12 10:41:23.458760,509.67
6887,708,18,2023-12-17 10:36:10.663369,609.86
6888,409,20,2020-03-28 11:39:27.391991,19.99
6889,203,7,2024-06-05 08:43:54.075942,799.97
6890,578,9,2024-09-13 15:30:31.309135,999.84
6891,475,7,2021-11-01 22:41:24.481255,1679.34
6892,337,20,2023-03-06 23:10:02.834734,1309.84
6893,750,5,2022-03-02 03:20:14.448208,759.93
6894,190,12,2024-09-12 07:04:05.864894,199.98
6895,273,10,2020-06-07 17:04:55.233349,419.97
6896,733,20,2022-02-02 11:33:15.012079,339.72
6897,535,14,2023-02-19 19:39:07.618307,39.98
6898,262,15,2021-01-04 22:00:57.274573,1049.97
6899,198,3,2020-03-16 02:31:49.415845,779.94
6900,442,20,2022-12-11 00:17:11.436316,294.96
6901,98,12,2024-03-09 15:41:50.953919,439.69
6902,625,3,2020-02-07 21:08:15.028700,1499.93
6903,384,11,2025-12-11 17:14:36.395569,591.96
6904,494,2,2020-02-02 08:21:11.293660,429.97
6905,515,3,2024-11-26 05:38:52.658460,529.95
6906,381,16,2022-08-26 20:45:32.273802,59.99
6907,393,6,2021-05-07 21:19:39.921792,984.86
6908,504,12,2025-05-16 23:26:38.175166,419.69
6909,46,8,2023-08-30 20:25:09.944947,639.75
6910,734,14,2020-02-26 12:36:43.264381,219.95
6911,549,14,2025-07-30 11:06:23.686802,309.98
6912,183,5,2023-11-13 03:31:58.865289,1539.85
6913,314,5,2024-06-04 02:23:33.684723,839.58
6914,240,8,2020-10-30 22:40:33.427604,1749.56
6915,270,18,2021-09-11 22:09:40.453953,179.8
6916,532,6,2025-12-12 09:11:33.591510,1679.93
6917,580,7,2022-11-28 06:16:21.819871,129.99
6918,120,8,2022-01-07 21:51:09.811617,179.89
6919,132,8,2021-06-29 02:13:49.880108,749.72
6920,163,11,2023-11-08 02:33:07.653512,734.58
6921,103,8,2025-05-20 11:17:15.795006,149.94
6922,534,15,2022-04-21 07:31:20.095276,569.86
6923,610,1,2024-11-15 09:06:31.702353,839.38
6924,634,11,2023-09-13 23:17:50.839897,1519.95
6925,442,9,2021-12-30 12:55:54.588660,929.65
6926,523,8,2023-08-12 13:47:59.127827,759.77
6927,162,2,2022-05-01 22:04:19.188005,859.76
6928,84,19,2025-11-09 22:47:23.947431,1379.76
6929,316,5,2021-06-20 13:47:04.553807,379.86
6930,530,15,2023-07-07 09:17:48.787215,319.96
6931,402,5,2021-03-02 08:24:36.420959,179.97
6932,407,11,2024-06-20 19:13:29.801026,929.96
6933,390,5,2024-09-16 15:06:15.618336,1099.95
6934,296,17,2022-07-03 20:48:00.381325,419.48
6935,196,15,2020-04-25 11:20:38.987033,499.98
6936,57,9,2023-05-09 15:06:50.349599,499.96
6937,639,7,2024-09-05 06:22:25.118345,59.99
6938,424,10,2020-08-20 17:16:50.279747,294.67
6939,542,18,2022-10-28 00:32:15.743367,1349.74
6940,532,16,2022-08-13 03:15:24.803150,75.97
6941,630,9,2022-02-28 07:50:16.463691,739.94
6942,346,15,2021-03-01 20:30:18.233483,29.99
6943,718,9,2021-06-27 15:37:29.667373,249.99
6944,418,7,2022-05-17 20:33:57.614093,1049.74
6945,350,2,2024-02-11 18:59:30.515501,775.96
6946,347,9,2024-10-09 05:27:34.483887,434.69
6947,9,19,2022-02-12 00:16:26.914147,59.99
6948,354,12,2020-09-11 01:48:58.156135,299.67
6949,684,12,2020-02-26 08:48:48.902543,889.2
6950,346,18,2023-08-08 06:31:53.741098,1129.85
6951,62,17,2025-09-13 01:39:02.704579,119.97
6952,591,20,2021-10-02 16:00:42.544083,659.93
6953,643,16,2020-12-03 06:52:26.873787,769.58
6954,148,17,2022-02-03 19:17:43.997162,579.95
6955,356,20,2022-01-20 19:43:14.021065,259.88
6956,117,5,2025-04-06 06:58:51.722480,199.8
6957,158,8,2024-07-23 09:18:19.538188,149.85
6958,190,3,2023-01-14 04:56:47.326569,559.86
6959,61,1,2020-03-22 22:49:23.905732,369.78
6960,178,4,2020-10-13 05:48:51.653430,209.98
6961,557,4,2024-06-10 14:10:37.098564,299.8
6962,649,17,2020-08-11 07:19:05.970609,589.94
6963,321,7,2020-02-02 21:22:43.928044,1099.47
6964,76,3,2023-01-06 16:20:44.304798,149.99
6965,341,9,2024-05-18 04:18:23.219454,879.68
6966,262,11,2024-04-05 10:59:29.878773,329.95
6967,23,4,2020-09-26 16:30:56.943682,119.9
6968,460,18,2021-10-15 21:41:39.344596,389.77
6969,615,20,2024-09-21 22:27:04.605279,1109.46
6970,286,2,2024-07-05 14:39:00.092878,1759.45
6971,240,3,2025-03-06 03:54:00.586669,354.87
6972,11,20,2022-07-23 03:09:38.094501,939.56
6973,148,9,2022-08-01 20:26:52.427288,639.95
6974,115,14,2023-02-03 22:01:50.906313,179.98
6975,437,2,2023-02-23 00:45:04.954724,119.98
6976,223,15,2020-06-01 09:27:44.649717,534.76
6977,98,15,2024-04-22 17:44:43.095401,609.79
6978,602,1,2020-07-29 21:35:16.907100,849.97
6979,445,5,2025-06-08 20:11:12.389065,69.99
6980,543,13,2025-05-16 17:39:29.883023,129.9
6981,574,7,2020-05-22 01:19:02.901202,1879.93
6982,698,8,2022-01-29 14:50:41.381928,465.77
6983,301,3,2024-03-25 23:05:12.227857,1769.9
6984,613,15,2025-04-16 23:46:33.417413,479.75
6985,145,1,2020-09-15 20:35:41.106584,339.89
6986,421,4,2020-11-01 17:52:05.375896,219.98
6987,716,1,2020-06-24 11:23:27.600554,24.99
6988,51,10,2020-11-26 23:32:23.771744,89.99
6989,262,19,2022-10-09 10:14:28.847426,569.97
6990,69,17,2023-03-09 12:36:55.729230,749.94
6991,57,2,2025-04-29 01:52:28.715385,499.98
6992,497,2,2023-09-03 13:43:19.709325,249.99
6993,109,4,2020-09-03 12:43:33.121372,339.97
6994,73,17,2020-11-14 19:03:41.776124,1199.91
6995,218,20,2024-04-28 23:12:38.116210,1059.92
6996,18,11,2022-05-15 02:25:43.711473,99.9
6997,78,9,2024-07-13 16:28:38.098952,119.9
6998,284,8,2023-02-09 15:53:43.436672,1099.93
6999,538,1,2024-11-26 20:36:59.696503,494.67
7000,445,20,2020-02-26 14:31:01.558784,444.93
7001,665,14,2023-02-21 07:41:28.555392,999.92
7002,557,5,2023-04-05 02:36:25.766444,739.76
7003,331,3,2024-07-09 23:54:08.097987,99.97
7004,396,7,2023-07-30 03:12:02.218597,559.85
7005,41,2,2020-12-07 15:26:49.139137,369.96
7006,694,11,2021-08-16 02:39:33.180169,89.9
7007,629,1,2024-12-30 18:32:43.960198,1259.37
7008,18,9,2024-06-04 05:36:53.210363,314.69
7009,43,5,2023-09-11 06:21:50.318647,459.96
7010,156,19,2020-03-10 17:47:58.761887,649.87
7011,527,6,2021-09-26 13:59:52.995169,349.99
7012,624,18,2020-03-07 07:21:07.502226,99.98
7013,741,18,2024-04-04 06:03:35.934196,459.97
7014,244,7,2023-12-06 05:43:21.211800,534.66
7015,693,19,2020-09-16 13:27:50.957550,789.75
7016,323,4,2021-11-28 09:24:06.956185,2249.93
7017,72,7,2022-09-15 09:37:24.697971,414.88
7018,66,18,2020-09-11 06:02:55.992820,89.99
7019,436,16,2024-06-10 22:09:53.910684,559.78
7020,465,15,2024-11-08 06:33:05.622735,1319.64
7021,217,13,2022-11-29 21:18:57.353321,1399.74
7022,550,11,2021-05-29 07:51:01.546388,899.66
7023,725,1,2020-02-17 07:10:02.191255,479.96
7024,233,16,2022-07-23 02:01:02.950579,277.95
7025,683,12,2025-07-03 06:55:09.893596,569.97
7026,349,10,2020-05-27 08:06:10.892246,1057.93
7027,98,9,2025-07-14 04:26:15.649453,489.86
7028,559,7,2024-11-03 22:10:41.919468,459.87
7029,469,9,2021-11-02 11:14:35.034305,799.48
7030,130,10,2025-12-30 22:05:40.336646,779.77
7031,671,5,2025-02-14 07:33:57.530366,399.75
7032,160,18,2020-06-13 08:54:30.359460,499.84
7033,437,11,2021-12-17 08:52:38.833850,1089.95
7034,75,9,2020-07-05 15:43:16.657133,1659.91
7035,134,14,2023-09-14 23:14:15.974262,149.96
7036,509,14,2024-09-29 20:30:24.484434,869.36
7037,226,19,2020-04-19 08:27:47.270500,139.7
7038,379,8,2023-06-24 13:47:19.346968,1029.74
7039,474,15,2023-12-19 20:34:40.239825,59.97
7040,533,17,2025-03-24 12:51:31.293988,439.85
7041,655,9,2021-08-03 03:32:48.489503,1199.47
7042,711,18,2021-03-09 03:25:11.513484,159.99
7043,227,1,2024-04-22 16:12:45.214310,1499.67
7044,320,19,2025-06-17 10:54:42.924344,979.92
7045,640,8,2021-04-30 06:06:12.362354,569.93
7046,361,3,2021-11-19 12:52:16.606593,719.67
7047,548,10,2024-04-25 16:22:29.755960,399.78
7048,199,7,2024-01-29 12:59:21.807386,399.98
7049,665,20,2023-12-20 16:55:13.401670,389.97
7050,521,5,2024-01-07 00:46:40.485826,439.95
7051,695,17,2021-11-20 09:31:08.549757,419.97
7052,19,6,2020-01-16 05:10:43.809225,224.67
7053,564,18,2024-01-27 08:35:51.900620,269.97
7054,45,18,2025-11-25 22:02:47.828777,24.99
7055,367,19,2023-12-21 09:24:45.969424,259.98
7056,196,4,2024-11-12 06:54:27.867974,159.98
7057,289,1,2024-05-19 17:34:32.767763,939.47
7058,480,19,2021-02-20 21:16:42.291096,39.98
7059,171,7,2025-10-16 15:33:29.109654,455.94
7060,288,16,2023-11-02 09:40:29.303705,1159.75
7061,533,16,2022-07-28 13:36:38.901216,397.76
7062,29,2,2021-02-05 10:14:32.121585,379.87
7063,687,10,2022-03-18 19:01:12.277139,59.97
7064,678,19,2020-04-15 11:46:42.583522,19.99
7065,321,18,2023-09-26 06:46:03.225122,969.95
7066,322,4,2025-05-27 05:13:43.246607,369.97
7067,535,18,2022-02-10 12:00:08.060225,389.79
7068,518,19,2022-08-24 03:07:41.084055,599.76
7069,497,11,2024-03-30 05:04:01.473123,479.97
7070,251,5,2021-03-26 17:36:42.198566,1309.71
7071,566,19,2023-07-16 07:58:13.053382,779.94
7072,532,6,2025-09-28 02:18:28.529603,879.94
7073,462,12,2024-01-30 04:02:01.285704,189.79
7074,341,4,2022-12-31 11:07:06.986895,989.94
7075,475,12,2021-10-21 20:25:19.460122,1469.34
7076,645,10,2024-07-19 20:42:56.205558,699.85
7077,131,10,2023-12-11 07:42:10.309339,359.98
7078,109,17,2024-09-08 05:14:43.418442,459.68
7079,656,6,2020-06-05 19:03:13.696071,239.98
7080,507,15,2024-04-01 11:31:34.752223,734.85
7081,238,6,2024-08-01 05:57:20.829811,419.69
7082,24,11,2023-05-13 10:47:48.636325,389.7
7083,710,17,2025-11-19 08:29:10.164527,779.95
7084,241,12,2021-08-06 07:16:27.071268,79.8
7085,253,6,2025-01-10 21:46:18.953554,269.97
7086,351,15,2022-01-30 14:52:30.947807,639.96
7087,655,7,2020-01-04 01:58:46.194134,259.98
7088,8,16,2023-03-31 21:13:33.563928,434.2
7089,692,19,2022-02-12 19:44:30.944756,419.97
7090,398,13,2023-11-06 23:03:53.076540,449.88
7091,290,16,2023-10-11 21:56:13.479970,759.86
7092,104,5,2020-02-14 05:35:52.919284,474.46
7093,46,19,2020-03-07 16:11:05.112306,969.92
7094,249,12,2020-11-24 00:40:16.044634,299.99
7095,157,10,2022-04-03 12:42:52.138848,1209.47
7096,214,15,2022-12-14 12:07:50.775254,2369.73
7097,202,15,2023-03-18 07:51:44.769850,809.86
7098,637,12,2025-09-07 05:38:56.996561,239.97
7099,398,2,2023-09-02 04:31:47.267241,19.99
7100,492,7,2022-11-08 07:18:48.615752,879.74
7101,346,18,2021-11-16 06:38:15.958150,809.93
7102,614,17,2022-10-30 12:26:20.811550,549.82
7103,622,7,2022-09-30 20:06:24.766446,919.67
7104,495,13,2022-08-17 03:36:35.277881,189.89
7105,589,9,2024-02-29 05:32:25.987245,779.9
7106,327,6,2020-03-06 05:46:54.454353,179.97
7107,74,2,2023-06-09 05:39:26.602305,1039.93
7108,334,7,2020-06-17 20:41:53.408935,119.98
7109,698,14,2024-06-29 04:23:41.785266,79.98
7110,672,7,2021-09-06 10:27:04.695329,459.68
7111,141,20,2025-03-01 02:41:06.442794,619.96
7112,580,18,2023-04-21 03:28:27.580122,759.94
7113,417,19,2022-06-05 07:22:46.029497,1639.94
7114,524,3,2025-08-29 09:05:29.922806,459.85
7115,631,12,2020-06-07 12:57:36.181117,179.97
7116,684,18,2022-04-01 10:26:29.063851,1009.92
7117,204,8,2025-05-24 02:40:00.978719,299.7
7118,586,16,2021-12-29 03:04:44.732218,269.97
7119,464,4,2024-09-28 01:38:08.791308,491.57
7120,697,3,2021-04-05 05:29:39.415592,449.88
7121,81,16,2024-05-31 20:19:22.213982,799.78
7122,395,5,2021-09-06 13:18:18.131315,179.97
7123,163,11,2023-02-08 10:53:00.187170,859.57
7124,357,14,2021-06-15 14:59:13.091454,1189.93
7125,111,13,2024-10-10 22:45:55.593684,859.83
7126,527,6,2022-05-22 11:12:35.178723,209.7
7127,500,4,2020-03-30 04:13:01.463563,504.93
7128,66,1,2021-11-24 08:43:01.175864,469.5
7129,324,20,2021-03-02 10:51:55.330587,39.9
7130,411,3,2021-04-29 04:17:45.272148,69.98
7131,318,9,2020-07-17 17:00:31.173653,434.67
7132,99,10,2025-03-30 10:49:46.640408,1199.94
7133,565,13,2021-01-26 23:58:34.853814,1059.93
7134,214,13,2020-05-20 04:16:00.754318,719.74
7135,461,3,2020-08-25 04:17:05.921492,669.48
7136,554,5,2020-04-30 18:06:01.555531,499.98
7137,575,2,2021-02-04 20:05:09.506724,209.96
7138,690,2,2020-08-17 08:46:56.184918,77.97
7139,264,19,2022-05-04 21:41:56.174344,179.97
7140,528,3,2024-09-07 19:54:54.007230,1469.94
7141,738,18,2025-07-24 07:37:19.688782,359.98
7142,36,15,2020-12-31 02:38:08.431829,2804.89
7143,738,17,2024-04-29 00:10:12.776560,319.68
7144,414,20,2024-10-24 07:15:59.578737,391.94
7145,533,6,2023-02-15 17:34:17.859880,1049.97
7146,18,17,2020-05-07 12:36:47.459214,989.76
7147,248,15,2021-04-07 10:03:44.570962,249.99
7148,193,3,2022-10-25 16:11:34.414936,1049.87
7149,745,6,2023-07-26 01:24:54.976960,49.8
7150,156,20,2025-07-23 11:07:39.563612,49.9
7151,44,4,2021-05-30 22:44:31.792393,1044.57
7152,578,18,2020-01-08 01:28:44.648716,899.97
7153,249,6,2022-03-11 02:09:34.512702,309.6
7154,280,9,2023-05-06 20:16:36.020571,1699.92
7155,592,4,2023-01-06 06:34:16.954006,1319.94
7156,201,4,2022-12-14 13:44:54.133141,629.76
7157,292,7,2021-03-17 01:52:20.294992,659.94
7158,520,3,2024-05-20 10:38:08.918574,654.66
7159,360,20,2023-01-16 14:32:19.492655,1059.56
7160,393,12,2022-11-23 03:59:37.422087,1789.92
7161,440,15,2021-07-29 07:18:22.538455,789.93
7162,593,6,2020-07-31 00:28:08.978992,1279.92
7163,9,11,2025-11-28 07:05:46.649178,301.87
7164,258,14,2022-11-05 04:47:21.246893,1274.65
7165,5,12,2023-05-14 20:04:49.597904,34.99
7166,648,8,2025-09-04 11:52:53.986709,369.77
7167,171,2,2025-06-13 12:20:21.970267,239.98
7168,295,13,2021-07-08 16:25:03.233699,1139.67
7169,156,5,2023-11-26 00:31:45.400025,979.65
7170,208,17,2023-06-30 15:46:14.059157,319.93
7171,541,17,2023-08-09 21:19:38.419918,119.98
7172,4,10,2024-10-18 11:37:03.258259,239.97
7173,307,8,2022-03-02 11:36:33.936839,39.9
7174,163,2,2022-09-24 05:13:26.096334,1149.96
7175,630,19,2025-04-22 04:01:05.851795,409.69
7176,734,16,2023-04-09 21:52:01.317140,249.79
7177,232,8,2024-04-25 17:26:20.519673,199.97
7178,371,6,2022-03-21 02:40:48.497138,157.96
7179,562,13,2023-04-02 02:38:55.953805,639.86
7180,284,13,2024-09-14 12:23:56.446072,199.8
