sale_item_id,sale_id,product_id,quantity,unit_price,offer_id,subtotal,tiene_oferta
26908,10769,4,1,34.99,0,34.99,False
26909,10769,36,1,39.99,0,39.99,False
26910,10769,25,3,159.99,0,479.97,False
26911,10769,8,3,39.9,0,119.7,False
26912,10770,20,1,25.99,0,25.99,False
26913,10770,3,1,24.9,0,24.9,False
26914,10771,34,2,199.99,0,399.98,False
26915,10771,45,2,399.99,0,799.98,False
26916,10772,22,3,79.99,0,239.97,False
26917,10772,45,3,399.99,0,1199.97,False
26918,10772,19,1,39.9,0,39.9,False
26919,10772,38,2,189.99,0,379.98,False
26920,10773,44,3,149.99,0,449.97,False
26921,10773,28,3,59.99,0,179.97,False
26922,10773,44,2,149.99,0,299.98,False
26923,10774,34,3,199.99,0,599.97,False
26924,10774,28,3,59.99,0,179.97,False
26925,10774,11,2,89.99,0,179.98,False
26926,10775,49,2,79.99,0,159.98,False
26927,10775,15,3,89.9,0,269.7,False
26928,10775,4,3,34.99,0,104.97,False
26929,10775,4,2,34.99,0,69.98,False
26930,10776,39,3,119.99,0,359.97,False
26931,10777,3,2,24.9,0,49.8,False
26932,10777,16,1,99.9,0,99.9,False
26933,10777,20,2,25.99,0,51.98,False
26934,10778,49,3,79.99,0,239.97,False
26935,10778,2,2,29.99,0,59.98,False
26936,10779,44,1,149.99,0,149.99,False
26937,10779,31,3,249.99,0,749.97,False
26938,10780,2,3,29.99,0,89.97,False
26939,10781,46,1,179.99,0,179.99,False
26940,10781,37,3,129.99,0,389.97,False
26941,10782,32,3,54.9,0,164.7,False
26942,10782,15,3,89.9,0,269.7,False
26943,10783,4,1,34.99,0,34.99,False
26944,10784,42,2,139.99,0,279.98,False
26945,10784,18,3,129.9,0,389.7,False
26946,10784,23,2,119.9,0,239.8,False
26947,10784,16,3,99.9,0,299.7,False
26948,10785,23,1,119.9,0,119.9,False
26949,10785,29,1,19.99,0,19.99,False
26950,10786,25,1,159.99,0,159.99,False
26951,10786,26,1,24.99,0,24.99,False
26952,10786,25,3,159.99,0,479.97,False
26953,10786,31,1,249.99,0,249.99,False
26954,10787,14,3,199.9,0,599.7,False
26955,10788,4,3,34.99,0,104.97,False
26956,10788,37,3,129.99,0,389.97,False
26957,10788,13,1,129.99,0,129.99,False
26958,10789,39,1,119.99,0,119.99,False
26959,10789,3,1,24.9,0,24.9,False
26960,10789,46,1,179.99,0,179.99,False
26961,10790,27,2,129.9,0,259.8,False
26962,10790,16,3,99.9,0,299.7,False
26963,10790,17,3,299.99,0,899.97,False
26964,10790,36,3,39.99,0,119.97,False
26965,10791,6,3,49.9,0,149.7,False
26966,10791,35,3,59.99,0,179.97,False
26967,10791,41,1,249.99,0,249.99,False
26968,10791,14,2,199.9,0,399.8,False
26969,10792,15,3,89.9,0,269.7,False
26970,10792,12,3,149.9,0,449.7,False
26971,10792,18,3,129.9,0,389.7,False
26972,10793,47,2,69.9,0,139.8,False
26973,10793,33,2,349.99,0,699.98,False
26974,10793,45,3,399.99,0,1199.97,False
26975,10793,42,1,139.99,0,139.99,False
26976,10794,39,2,119.99,0,239.98,False
26977,10794,25,2,159.99,0,319.98,False
26978,10794,11,3,89.99,0,269.97,False
26979,10794,49,1,79.99,0,79.99,False
26980,10795,29,2,19.99,0,39.98,False
26981,10796,36,3,39.99,0,119.97,False
26982,10796,39,2,119.99,0,239.98,False
26983,10796,15,3,89.9,0,269.7,False
26984,10797,19,1,39.9,0,39.9,False
26985,10797,36,3,39.99,0,119.97,False
26986,10797,28,2,59.99,0,119.98,False
26987,10797,7,2,149.99,0,299.98,False
26988,10798,37,1,129.99,0,129.99,False
26989,10799,50,3,159.99,0,479.97,False
26990,10799,25,2,159.99,0,319.98,False
26991,10799,5,2,79.99,0,159.98,False
26992,10800,34,3,199.99,0,599.97,False
26993,10801,11,3,89.99,0,269.97,False
26994,10801,1,2,59.99,0,119.98,False
26995,10802,48,2,49.99,0,99.98,False
26996,10803,19,2,39.9,0,79.8,False
26997,10803,27,2,129.9,0,259.8,False
26998,10803,34,3,199.99,0,599.97,False
26999,10804,48,2,49.99,0,99.98,False
27000,10805,41,2,249.99,0,499.98,False
27001,10805,43,3,299.99,0,899.97,False
27002,10806,45,1,399.99,0,399.99,False
27003,10806,29,1,19.99,0,19.99,False
27004,10807,31,2,249.99,0,499.98,False
27005,10807,26,1,24.99,0,24.99,False
27006,10807,13,2,129.99,0,259.98,False
27007,10808,10,1,19.99,0,19.99,False
27008,10808,5,2,79.99,0,159.98,False
27009,10809,20,3,25.99,0,77.97,False
27010,10809,17,3,299.99,0,899.97,False
27011,10809,6,3,49.9,0,149.7,False
27012,10809,23,1,119.9,0,119.9,False
27013,10810,12,1,149.9,0,149.9,False
27014,10810,14,2,199.9,0,399.8,False
27015,10811,4,1,34.99,0,34.99,False
27016,10812,18,1,129.9,0,129.9,False
27017,10812,44,1,149.99,0,149.99,False
27018,10813,42,2,139.99,0,279.98,False
27019,10814,9,3,69.99,0,209.97,False
27020,10815,21,3,49.99,0,149.97,False
27021,10815,26,3,24.99,0,74.97,False
27022,10815,40,3,89.99,0,269.97,False
27023,10816,27,2,129.9,0,259.8,False
27024,10816,41,3,249.99,0,749.97,False
27025,10816,17,2,299.99,0,599.98,False
27026,10817,30,1,99.9,0,99.9,False
27027,10817,12,2,149.9,0,299.8,False
27028,10817,48,3,49.99,0,149.97,False
27029,10817,44,2,149.99,0,299.98,False
27030,10818,22,2,79.99,0,159.98,False
27031,10819,7,2,149.99,0,299.98,False
27032,10819,46,1,179.99,0,179.99,False
27033,10820,35,3,59.99,0,179.97,False
27034,10820,27,1,129.9,0,129.9,False
27035,10820,39,2,119.99,0,239.98,False
27036,10821,5,2,79.99,0,159.98,False
27037,10821,27,2,129.9,0,259.8,False
27038,10822,10,1,19.99,0,19.99,False
27039,10822,34,3,199.99,0,599.97,False
27040,10822,19,3,39.9,0,119.7,False
27041,10823,35,1,59.99,0,59.99,False
27042,10823,14,1,199.9,0,199.9,False
27043,10823,5,2,79.99,0,159.98,False
27044,10823,39,2,119.99,0,239.98,False
27045,10824,48,3,49.99,0,149.97,False
27046,10824,28,3,59.99,0,179.97,False
27047,10825,6,1,49.9,0,49.9,False
27048,10825,15,3,89.9,0,269.7,False
27049,10825,27,2,129.9,0,259.8,False
27050,10825,12,3,149.9,0,449.7,False
27051,10826,18,2,129.9,0,259.8,False
27052,10826,14,2,199.9,0,399.8,False
27053,10827,43,2,299.99,0,599.98,False
27054,10828,17,2,299.99,0,599.98,False
27055,10829,36,3,39.99,0,119.97,False
27056,10829,29,2,19.99,0,39.98,False
27057,10830,21,1,49.99,0,49.99,False
27058,10830,43,1,299.99,0,299.99,False
27059,10830,37,2,129.99,0,259.98,False
27060,10830,11,1,89.99,0,89.99,False
27061,10831,10,2,19.99,0,39.98,False
27062,10831,46,3,179.99,0,539.97,False
27063,10831,5,2,79.99,0,159.98,False
27064,10831,12,1,149.9,0,149.9,False
27065,10832,13,3,129.99,0,389.97,False
27066,10832,34,1,199.99,0,199.99,False
27067,10832,26,1,24.99,0,24.99,False
27068,10832,23,1,119.9,0,119.9,False
27069,10833,1,3,59.99,0,179.97,False
27070,10833,1,2,59.99,0,119.98,False
27071,10833,30,3,99.9,0,299.7,False
27072,10833,23,1,119.9,0,119.9,False
27073,10834,11,2,89.99,0,179.98,False
27074,10834,9,2,69.99,0,139.98,False
27075,10834,19,3,39.9,0,119.7,False
27076,10834,3,2,24.9,0,49.8,False
27077,10835,13,3,129.99,0,389.97,False
27078,10835,18,1,129.9,0,129.9,False
27079,10835,2,3,29.99,0,89.97,False
27080,10836,40,2,89.99,0,179.98,False
27081,10836,46,2,179.99,0,359.98,False
27082,10836,48,1,49.99,0,49.99,False
27083,10836,36,2,39.99,0,79.98,False
27084,10837,6,3,49.9,0,149.7,False
27085,10837,21,3,49.99,0,149.97,False
27086,10838,35,2,59.99,0,119.98,False
27087,10838,25,1,159.99,0,159.99,False
27088,10839,45,1,399.99,0,399.99,False
27089,10839,7,1,149.99,0,149.99,False
27090,10840,30,1,99.9,0,99.9,False
27091,10840,48,1,49.99,0,49.99,False
27092,10841,18,2,129.9,0,259.8,False
27093,10841,4,1,34.99,0,34.99,False
27094,10841,7,2,149.99,0,299.98,False
27095,10841,36,3,39.99,0,119.97,False
27096,10842,36,3,39.99,0,119.97,False
27097,10842,31,1,249.99,0,249.99,False
27098,10842,9,2,69.99,0,139.98,False
27099,10842,1,2,59.99,0,119.98,False
27100,10843,38,2,189.99,0,379.98,False
27101,10843,44,3,149.99,0,449.97,False
27102,10843,50,2,159.99,0,319.98,False
27103,10843,18,2,129.9,0,259.8,False
27104,10844,36,2,39.99,0,79.98,False
27105,10844,2,3,29.99,0,89.97,False
27106,10845,7,3,149.99,0,449.97,False
27107,10845,48,2,49.99,0,99.98,False
27108,10846,30,1,99.9,0,99.9,False
27109,10846,18,2,129.9,0,259.8,False
27110,10847,44,1,149.99,0,149.99,False
27111,10848,38,1,189.99,0,189.99,False
27112,10848,5,3,79.99,0,239.97,False
27113,10848,31,1,249.99,0,249.99,False
27114,10848,46,2,179.99,0,359.98,False
27115,10849,36,1,39.99,0,39.99,False
27116,10849,20,1,25.99,0,25.99,False
27117,10849,38,3,189.99,0,569.97,False
27118,10849,31,1,249.99,0,249.99,False
27119,10850,41,3,249.99,0,749.97,False
27120,10850,7,2,149.99,0,299.98,False
27121,10851,23,3,119.9,0,359.7,False
27122,10851,34,1,199.99,0,199.99,False
27123,10852,28,3,59.99,0,179.97,False
27124,10852,21,3,49.99,0,149.97,False
27125,10852,17,2,299.99,0,599.98,False
27126,10852,22,3,79.99,0,239.97,False
27127,10853,6,2,49.9,0,99.8,False
27128,10853,16,1,99.9,0,99.9,False
27129,10853,23,3,119.9,0,359.7,False
27130,10853,1,3,59.99,0,179.97,False
27131,10854,8,3,39.9,0,119.7,False
27132,10854,29,1,19.99,0,19.99,False
27133,10854,8,3,39.9,0,119.7,False
27134,10854,34,2,199.99,0,399.98,False
27135,10855,23,2,119.9,0,239.8,False
27136,10855,21,3,49.99,0,149.97,False
27137,10855,6,2,49.9,0,99.8,False
27138,10856,15,3,89.9,0,269.7,False
27139,10856,50,3,159.99,0,479.97,False
27140,10856,36,3,39.99,0,119.97,False
27141,10856,40,1,89.99,0,89.99,False
27142,10857,23,1,119.9,0,119.9,False
27143,10858,5,1,79.99,0,79.99,False
27144,10858,21,1,49.99,0,49.99,False
27145,10858,18,1,129.9,0,129.9,False
27146,10858,49,2,79.99,0,159.98,False
27147,10859,7,3,149.99,0,449.97,False
27148,10859,35,3,59.99,0,179.97,False
27149,10859,7,1,149.99,0,149.99,False
27150,10859,48,3,49.99,0,149.97,False
27151,10860,45,1,399.99,0,399.99,False
27152,10860,27,3,129.9,0,389.7,False
27153,10860,23,2,119.9,0,239.8,False
27154,10860,2,3,29.99,0,89.97,False
27155,10861,35,1,59.99,0,59.99,False
27156,10861,1,1,59.99,0,59.99,False
27157,10862,45,1,399.99,0,399.99,False
27158,10863,1,1,59.99,0,59.99,False
27159,10863,31,2,249.99,0,499.98,False
27160,10864,38,3,189.99,0,569.97,False
27161,10864,48,2,49.99,0,99.98,False
27162,10864,30,2,99.9,0,199.8,False
27163,10865,16,3,99.9,0,299.7,False
27164,10866,32,3,54.9,0,164.7,False
27165,10867,29,1,19.99,0,19.99,False
27166,10867,14,3,199.9,0,599.7,False
27167,10868,6,1,49.9,0,49.9,False
27168,10868,20,2,25.99,0,51.98,False
27169,10868,39,3,119.99,0,359.97,False
27170,10869,12,1,149.9,0,149.9,False
27171,10869,8,3,39.9,0,119.7,False
27172,10869,44,3,149.99,0,449.97,False
27173,10870,7,3,149.99,0,449.97,False
27174,10870,43,2,299.99,0,599.98,False
27175,10870,26,3,24.99,0,74.97,False
27176,10870,27,2,129.9,0,259.8,False
27177,10871,23,3,119.9,0,359.7,False
27178,10872,46,2,179.99,0,359.98,False
27179,10872,28,1,59.99,0,59.99,False
27180,10872,30,2,99.9,0,199.8,False
27181,10872,2,2,29.99,0,59.98,False
27182,10873,2,3,29.99,0,89.97,False
27183,10873,30,3,99.9,0,299.7,False
27184,10873,49,3,79.99,0,239.97,False
27185,10874,34,2,199.99,0,399.98,False
27186,10875,4,2,34.99,0,69.98,False
27187,10876,18,2,129.9,0,259.8,False
27188,10877,25,2,159.99,0,319.98,False
27189,10878,48,3,49.99,0,149.97,False
27190,10878,16,2,99.9,0,199.8,False
27191,10878,11,1,89.99,0,89.99,False
27192,10878,41,3,249.99,0,749.97,False
27193,10879,11,3,89.99,0,269.97,False
27194,10879,30,1,99.9,0,99.9,False
27195,10879,5,2,79.99,0,159.98,False
27196,10880,21,3,49.99,0,149.97,False
27197,10880,7,3,149.99,0,449.97,False
27198,10881,11,3,89.99,0,269.97,False
27199,10881,17,1,299.99,0,299.99,False
27200,10881,35,1,59.99,0,59.99,False
27201,10882,26,2,24.99,0,49.98,False
27202,10882,44,2,149.99,0,299.98,False
27203,10883,12,3,149.9,0,449.7,False
27204,10883,33,3,349.99,0,1049.97,False
27205,10883,14,1,199.9,0,199.9,False
27206,10884,20,1,25.99,0,25.99,False
27207,10885,3,1,24.9,0,24.9,False
27208,10885,29,3,19.99,0,59.97,False
27209,10885,8,1,39.9,0,39.9,False
27210,10886,26,3,24.99,0,74.97,False
27211,10886,7,1,149.99,0,149.99,False
27212,10886,34,3,199.99,0,599.97,False
27213,10886,8,3,39.9,0,119.7,False
27214,10887,36,3,39.99,0,119.97,False
27215,10887,30,1,99.9,0,99.9,False
27216,10887,20,3,25.99,0,77.97,False
27217,10888,18,1,129.9,0,129.9,False
27218,10888,11,1,89.99,0,89.99,False
27219,10888,43,3,299.99,0,899.97,False
27220,10889,38,2,189.99,0,379.98,False
27221,10889,36,1,39.99,0,39.99,False
27222,10890,6,3,49.9,0,149.7,False
27223,10890,46,2,179.99,0,359.98,False
27224,10890,33,1,349.99,0,349.99,False
27225,10890,22,2,79.99,0,159.98,False
27226,10891,38,1,189.99,0,189.99,False
27227,10891,4,3,34.99,0,104.97,False
27228,10892,32,3,54.9,0,164.7,False
27229,10893,2,3,29.99,0,89.97,False
27230,10894,11,1,89.99,0,89.99,False
27231,10894,46,3,179.99,0,539.97,False
27232,10894,19,3,39.9,0,119.7,False
27233,10895,34,1,199.99,0,199.99,False
27234,10895,23,3,119.9,0,359.7,False
27235,10896,47,1,69.9,0,69.9,False
27236,10896,20,3,25.99,0,77.97,False
27237,10897,39,3,119.99,0,359.97,False
27238,10898,42,2,139.99,0,279.98,False
27239,10898,14,3,199.9,0,599.7,False
27240,10898,14,1,199.9,0,199.9,False
27241,10899,23,3,119.9,0,359.7,False
27242,10899,13,2,129.99,0,259.98,False
27243,10900,7,1,149.99,0,149.99,False
27244,10900,43,1,299.99,0,299.99,False
27245,10900,40,1,89.99,0,89.99,False
27246,10900,32,3,54.9,0,164.7,False
27247,10901,15,1,89.9,0,89.9,False
27248,10901,34,2,199.99,0,399.98,False
27249,10902,50,3,159.99,0,479.97,False
27250,10902,10,3,19.99,0,59.97,False
27251,10902,10,2,19.99,0,39.98,False
27252,10903,50,1,159.99,0,159.99,False
27253,10903,6,2,49.9,0,99.8,False
27254,10903,11,3,89.99,0,269.97,False
27255,10903,31,3,249.99,0,749.97,False
27256,10904,39,3,119.99,0,359.97,False
27257,10904,9,2,69.99,0,139.98,False
27258,10904,43,1,299.99,0,299.99,False
27259,10905,47,2,69.9,0,139.8,False
27260,10905,29,2,19.99,0,39.98,False
27261,10905,19,2,39.9,0,79.8,False
27262,10905,9,2,69.99,0,139.98,False
27263,10906,16,2,99.9,0,199.8,False
27264,10906,18,2,129.9,0,259.8,False
27265,10906,16,2,99.9,0,199.8,False
27266,10907,44,3,149.99,0,449.97,False
27267,10907,50,1,159.99,0,159.99,False
27268,10907,6,2,49.9,0,99.8,False
27269,10908,4,2,34.99,0,69.98,False
27270,10909,12,3,149.9,0,449.7,False
27271,10909,15,1,89.9,0,89.9,False
27272,10910,47,2,69.9,0,139.8,False
27273,10910,37,2,129.99,0,259.98,False
27274,10910,48,2,49.99,0,99.98,False
27275,10911,44,3,149.99,0,449.97,False
27276,10911,7,2,149.99,0,299.98,False
27277,10911,7,2,149.99,0,299.98,False
27278,10912,11,3,89.99,0,269.97,False
27279,10912,21,3,49.99,0,149.97,False
27280,10912,37,3,129.99,0,389.97,False
27281,10912,15,2,89.9,0,179.8,False
27282,10913,30,3,99.9,0,299.7,False
27283,10913,9,1,69.99,0,69.99,False
27284,10913,10,1,19.99,0,19.99,False
27285,10913,4,1,34.99,0,34.99,False
27286,10914,48,1,49.99,0,49.99,False
27287,10914,6,1,49.9,0,49.9,False
27288,10914,49,1,79.99,0,79.99,False
27289,10915,26,1,24.99,0,24.99,False
27290,10915,31,1,249.99,0,249.99,False
27291,10916,31,3,249.99,0,749.97,False
27292,10916,37,2,129.99,0,259.98,False
27293,10917,48,1,49.99,0,49.99,False
27294,10918,9,1,69.99,0,69.99,False
27295,10919,37,1,129.99,0,129.99,False
27296,10919,21,3,49.99,0,149.97,False
27297,10919,30,3,99.9,0,299.7,False
27298,10919,50,3,159.99,0,479.97,False
27299,10920,34,1,199.99,0,199.99,False
27300,10921,46,2,179.99,0,359.98,False
27301,10921,38,1,189.99,0,189.99,False
27302,10922,48,3,49.99,0,149.97,False
27303,10923,32,3,54.9,0,164.7,False
27304,10924,22,2,79.99,0,159.98,False
27305,10924,28,1,59.99,0,59.99,False
27306,10925,48,3,49.99,0,149.97,False
27307,10925,6,3,49.9,0,149.7,False
27308,10926,30,3,99.9,0,299.7,False
27309,10927,3,1,24.9,0,24.9,False
27310,10928,5,1,79.99,0,79.99,False
27311,10928,42,3,139.99,0,419.97,False
27312,10929,8,1,39.9,0,39.9,False
27313,10929,48,1,49.99,0,49.99,False
27314,10930,26,3,24.99,0,74.97,False
27315,10930,29,3,19.99,0,59.97,False
27316,10931,15,1,89.9,0,89.9,False
27317,10931,18,3,129.9,0,389.7,False
27318,10932,5,2,79.99,0,159.98,False
27319,10932,4,1,34.99,0,34.99,False
27320,10932,31,2,249.99,0,499.98,False
27321,10933,20,3,25.99,0,77.97,False
27322,10933,40,3,89.99,0,269.97,False
27323,10933,38,3,189.99,0,569.97,False
27324,10933,36,2,39.99,0,79.98,False
27325,10934,30,3,99.9,0,299.7,False
27326,10935,14,2,199.9,0,399.8,False
27327,10935,34,2,199.99,0,399.98,False
27328,10936,41,3,249.99,0,749.97,False
27329,10936,4,1,34.99,0,34.99,False
27330,10936,36,1,39.99,0,39.99,False
27331,10937,6,2,49.9,0,99.8,False
27332,10937,34,1,199.99,0,199.99,False
27333,10937,39,2,119.99,0,239.98,False
27334,10937,45,3,399.99,0,1199.97,False
27335,10938,3,3,24.9,0,74.7,False
27336,10938,48,3,49.99,0,149.97,False
27337,10938,33,1,349.99,0,349.99,False
27338,10939,43,2,299.99,0,599.98,False
27339,10939,2,2,29.99,0,59.98,False
27340,10939,49,1,79.99,0,79.99,False
27341,10940,18,2,129.9,0,259.8,False
27342,10940,28,3,59.99,0,179.97,False
27343,10940,3,2,24.9,0,49.8,False
27344,10940,33,1,349.99,0,349.99,False
27345,10941,43,2,299.99,0,599.98,False
27346,10941,25,1,159.99,0,159.99,False
27347,10941,12,1,149.9,0,149.9,False
27348,10941,32,1,54.9,0,54.9,False
27349,10942,37,1,129.99,0,129.99,False
27350,10943,26,1,24.99,0,24.99,False
27351,10944,6,3,49.9,0,149.7,False
27352,10944,24,2,99.99,0,199.98,False
27353,10945,12,1,149.9,0,149.9,False
27354,10946,27,1,129.9,0,129.9,False
27355,10946,7,3,149.99,0,449.97,False
27356,10946,41,1,249.99,0,249.99,False
27357,10947,20,2,25.99,0,51.98,False
27358,10948,9,2,69.99,0,139.98,False
27359,10948,26,1,24.99,0,24.99,False
27360,10948,35,3,59.99,0,179.97,False
27361,10949,42,3,139.99,0,419.97,False
27362,10950,36,3,39.99,0,119.97,False
27363,10950,20,1,25.99,0,25.99,False
27364,10951,48,3,49.99,0,149.97,False
27365,10951,48,1,49.99,0,49.99,False
27366,10951,23,2,119.9,0,239.8,False
27367,10952,33,1,349.99,0,349.99,False
27368,10952,36,2,39.99,0,79.98,False
27369,10953,34,2,199.99,0,399.98,False
27370,10953,6,2,49.9,0,99.8,False
27371,10953,5,2,79.99,0,159.98,False
27372,10954,6,1,49.9,0,49.9,False
27373,10954,24,1,99.99,0,99.99,False
27374,10954,6,2,49.9,0,99.8,False
27375,10954,48,3,49.99,0,149.97,False
27376,10955,21,3,49.99,0,149.97,False
27377,10955,42,1,139.99,0,139.99,False
27378,10955,4,3,34.99,0,104.97,False
27379,10955,11,3,89.99,0,269.97,False
27380,10956,14,2,199.9,0,399.8,False
27381,10956,11,3,89.99,0,269.97,False
27382,10956,20,3,25.99,0,77.97,False
27383,10956,39,1,119.99,0,119.99,False
27384,10957,13,1,129.99,0,129.99,False
27385,10958,19,2,39.9,0,79.8,False
27386,10958,37,2,129.99,0,259.98,False
27387,10958,10,1,19.99,0,19.99,False
27388,10959,9,2,69.99,0,139.98,False
27389,10959,6,2,49.9,0,99.8,False
27390,10959,7,1,149.99,0,149.99,False
27391,10960,35,3,59.99,0,179.97,False
27392,10960,21,2,49.99,0,99.98,False
27393,10960,16,1,99.9,0,99.9,False
27394,10960,41,1,249.99,0,249.99,False
27395,10961,27,3,129.9,0,389.7,False
27396,10961,10,1,19.99,0,19.99,False
27397,10961,40,3,89.99,0,269.97,False
27398,10962,29,3,19.99,0,59.97,False
27399,10963,7,2,149.99,0,299.98,False
27400,10964,28,2,59.99,0,119.98,False
27401,10965,29,1,19.99,0,19.99,False
27402,10965,2,3,29.99,0,89.97,False
27403,10965,22,2,79.99,0,159.98,False
27404,10966,19,1,39.9,0,39.9,False
27405,10966,48,2,49.99,0,99.98,False
27406,10966,39,2,119.99,0,239.98,False
27407,10966,28,2,59.99,0,119.98,False
27408,10967,38,1,189.99,0,189.99,False
27409,10967,3,1,24.9,0,24.9,False
27410,10968,37,1,129.99,0,129.99,False
27411,10968,11,2,89.99,0,179.98,False
27412,10969,50,2,159.99,0,319.98,False
27413,10969,8,3,39.9,0,119.7,False
27414,10970,8,3,39.9,0,119.7,False
27415,10971,11,3,89.99,0,269.97,False
27416,10971,18,2,129.9,0,259.8,False
27417,10972,40,2,89.99,0,179.98,False
27418,10973,27,2,129.9,0,259.8,False
27419,10973,39,1,119.99,0,119.99,False
27420,10974,43,2,299.99,0,599.98,False
27421,10974,5,3,79.99,0,239.97,False
27422,10974,13,2,129.99,0,259.98,False
27423,10975,39,1,119.99,0,119.99,False
27424,10975,41,1,249.99,0,249.99,False
27425,10975,14,1,199.9,0,199.9,False
27426,10976,43,1,299.99,0,299.99,False
27427,10976,16,3,99.9,0,299.7,False
27428,10977,33,3,349.99,0,1049.97,False
27429,10977,48,2,49.99,0,99.98,False
27430,10977,23,1,119.9,0,119.9,False
27431,10977,30,2,99.9,0,199.8,False
27432,10978,4,1,34.99,0,34.99,False
27433,10978,16,3,99.9,0,299.7,False
27434,10978,17,1,299.99,0,299.99,False
27435,10978,19,1,39.9,0,39.9,False
27436,10979,49,3,79.99,0,239.97,False
27437,10980,13,1,129.99,0,129.99,False
27438,10980,24,3,99.99,0,299.97,False
27439,10981,45,3,399.99,0,1199.97,False
27440,10982,30,1,99.9,0,99.9,False
27441,10982,2,1,29.99,0,29.99,False
27442,10982,49,1,79.99,0,79.99,False
27443,10983,39,1,119.99,0,119.99,False
27444,10983,31,3,249.99,0,749.97,False
27445,10984,43,3,299.99,0,899.97,False
27446,10984,48,3,49.99,0,149.97,False
27447,10985,29,1,19.99,0,19.99,False
27448,10985,13,2,129.99,0,259.98,False
27449,10986,35,2,59.99,0,119.98,False
27450,10986,31,2,249.99,0,499.98,False
27451,10987,43,1,299.99,0,299.99,False
27452,10988,26,3,24.99,0,74.97,False
27453,10988,7,1,149.99,0,149.99,False
27454,10989,48,1,49.99,0,49.99,False
27455,10990,37,2,129.99,0,259.98,False
27456,10991,12,2,149.9,0,299.8,False
27457,10991,14,3,199.9,0,599.7,False
27458,10992,38,1,189.99,0,189.99,False
27459,10992,9,2,69.99,0,139.98,False
27460,10992,15,2,89.9,0,179.8,False
27461,10993,21,3,49.99,0,149.97,False
27462,10993,39,3,119.99,0,359.97,False
27463,10993,23,3,119.9,0,359.7,False
27464,10993,31,1,249.99,0,249.99,False
27465,10994,49,1,79.99,0,79.99,False
27466,10994,45,1,399.99,0,399.99,False
27467,10994,39,3,119.99,0,359.97,False
27468,10994,8,1,39.9,0,39.9,False
27469,10995,6,3,49.9,0,149.7,False
27470,10996,16,2,99.9,0,199.8,False
27471,10996,47,3,69.9,0,209.7,False
27472,10996,33,3,349.99,0,1049.97,False
27473,10996,36,3,39.99,0,119.97,False
27474,10997,17,1,299.99,0,299.99,False
27475,10998,40,3,89.99,0,269.97,False
27476,10998,44,1,149.99,0,149.99,False
27477,10998,27,3,129.9,0,389.7,False
27478,10998,13,1,129.99,0,129.99,False
27479,10999,25,3,159.99,0,479.97,False
27480,10999,8,1,39.9,0,39.9,False
27481,11000,33,2,349.99,0,699.98,False
27482,11000,25,3,159.99,0,479.97,False
27483,11000,21,2,49.99,0,99.98,False
27484,11000,26,3,24.99,0,74.97,False
27485,11001,33,3,349.99,0,1049.97,False
27486,11001,21,3,49.99,0,149.97,False
27487,11002,21,3,49.99,0,149.97,False
27488,11002,18,2,129.9,0,259.8,False
27489,11002,41,2,249.99,0,499.98,False
27490,11002,25,1,159.99,0,159.99,False
27491,11003,31,2,249.99,0,499.98,False
27492,11003,3,3,24.9,0,74.7,False
27493,11003,11,2,89.99,0,179.98,False
27494,11004,38,3,189.99,0,569.97,False
27495,11005,12,3,149.9,0,449.7,False
27496,11005,40,3,89.99,0,269.97,False
27497,11006,29,1,19.99,0,19.99,False
27498,11007,40,3,89.99,0,269.97,False
27499,11008,14,1,199.9,0,199.9,False
27500,11008,50,1,159.99,0,159.99,False
27501,11009,1,2,59.99,0,119.98,False
27502,11009,8,3,39.9,0,119.7,False
27503,11009,38,2,189.99,0,379.98,False
27504,11010,4,1,34.99,0,34.99,False
27505,11011,12,1,149.9,0,149.9,False
27506,11011,40,1,89.99,0,89.99,False
27507,11011,24,3,99.99,0,299.97,False
27508,11012,39,3,119.99,0,359.97,False
27509,11012,10,2,19.99,0,39.98,False
27510,11012,47,3,69.9,0,209.7,False
27511,11013,32,1,54.9,0,54.9,False
27512,11013,3,2,24.9,0,49.8,False
27513,11013,22,2,79.99,0,159.98,False
27514,11013,41,1,249.99,0,249.99,False
27515,11014,5,1,79.99,0,79.99,False
27516,11015,3,2,24.9,0,49.8,False
27517,11015,44,2,149.99,0,299.98,False
27518,11016,19,1,39.9,0,39.9,False
27519,11016,8,3,39.9,0,119.7,False
27520,11017,40,1,89.99,0,89.99,False
27521,11017,11,3,89.99,0,269.97,False
27522,11017,1,1,59.99,0,59.99,False
27523,11018,22,2,79.99,0,159.98,False
27524,11018,44,1,149.99,0,149.99,False
27525,11019,13,2,129.99,0,259.98,False
27526,11019,11,2,89.99,0,179.98,False
27527,11020,28,3,59.99,0,179.97,False
27528,11020,32,1,54.9,0,54.9,False
27529,11020,19,2,39.9,0,79.8,False
27530,11020,9,1,69.99,0,69.99,False
27531,11021,1,2,59.99,0,119.98,False
27532,11022,24,1,99.99,0,99.99,False
27533,11022,42,2,139.99,0,279.98,False
27534,11022,45,1,399.99,0,399.99,False
27535,11023,40,1,89.99,0,89.99,False
27536,11024,50,3,159.99,0,479.97,False
27537,11024,36,1,39.99,0,39.99,False
27538,11024,43,2,299.99,0,599.98,False
27539,11024,19,3,39.9,0,119.7,False
27540,11025,19,3,39.9,0,119.7,False
27541,11025,48,3,49.99,0,149.97,False
